1 4812 1
1 4833 3
1 4891 1
1 4975 3
1 4995 1
1 5081 1
1 5142 1
1 5321 1
1 5324 2
1 5584 1
1 5868 2
1 6549 1
1 6740 1
1 6743 1
1 6744 2
1 6747 1
1 6748 1
1 6749 3
1 6750 4
1 6751 1
1 6752 2
1 6753 2
1 6754 1
1 6768 1
1 6770 2
1 6783 1
1 6790 1
1 6824 1
1 6853 1
1 6885 1
1 6886 1
1 6887 1
1 6895 1
1 7511 1
1 7539 4
1 7554 1
1 7558 1
1 7585 1
1 7596 1
1 7602 2
1 7609 2
1 7645 1
1 7646 1
1 7653 1
1 7662 1
1 7701 1
1 7731 2
1 7736 1
1 7745 3
1 8084 1
1 8092 1
1 8430 1
1 8438 2
1 8471 1
1 8511 1
1 8526 4
1 8550 1
1 8553 1
1 8559 1
1 8562 1
1 8563 1
1 8568 2
1 8887 1
1 8908 1
1 8959 2
1 8962 1
1 8995 1
1 9003 1
1 9004 1
1 9018 1
1 9028 2
1 9060 1
1 9436 2
1 9437 1
1 9460 1
1 10433 1
1 10972 1
1 12526 1
1 12610 1
1 12700 2
1 12983 1
1 13827 1
1 16721 12
1 18068 2
1 18292 1
1 18543 2
1 20251 2
1 20533 1
1 20535 1
1 20537 1
1 20562 2
1 20566 7
1 20575 1
1 20596 1
1 20608 3
1 20622 1
1 20726 1
1 20780 2
1 21077 568
1 21078 25
1 21079 1
1 21080 1
1 21081 1
1 21082 1
1 21083 1
1 21084 1
1 21085 1
1 21086 1
1 21087 2
1 21088 1
1 21089 1
1 21090 1
1 21091 1
1 21092 1
1 21093 1
1 21094 1
1 21095 1
1 21096 5
1 21097 1
1 21098 1
1 21099 1
1 21100 1
1 21101 2
1 21102 1
1 21103 1
1 21104 1
1 21105 1
1 21106 1
1 21107 1
1 21108 3
1 21109 1
1 21110 1
1 21111 2
1 21112 1
1 21113 1
1 21114 1
1 21115 1
1 21116 1
1 21117 1
1 21118 1
1 21119 1
1 21120 1
1 21121 1
1 21122 1
1 21123 1
1 21124 1
1 21125 1
1 21126 1
1 21127 1
1 21128 1
1 21129 1
1 21130 1
1 21131 2
1 21132 1
1 21133 1
1 21134 1
1 21135 1
1 21136 1
1 21137 1
1 21138 1
1 21139 1
1 21140 1
1 21141 1
1 21142 1
1 21143 1
1 21144 1
1 21145 1
1 21146 1
1 21147 1
1 21148 1
1 21149 1
1 21150 2
1 21151 1
1 21152 1
1 21153 1
1 21154 1
1 21155 1
1 21156 1
1 21157 1
1 21158 1
1 21159 1
1 21160 1
1 21161 1
1 21162 7
1 21163 1
1 21164 2
1 21165 1
1 21166 1
1 21167 1
1 21168 1
1 21169 1
1 21170 1
1 21171 1
1 21172 1
1 21173 1
1 21174 1
1 21175 1
1 21176 1
1 21177 1
1 21178 1
1 21179 1
1 21180 1
1 21181 1
1 21182 1
1 21183 1
1 21184 1
1 21185 1
1 21186 1
1 21187 1
1 21188 1
1 21189 1
1 21190 1
1 21191 1
1 21192 1
1 21193 1
1 21194 1
1 21195 1
1 21196 1
1 21197 1
1 21198 2
1 21199 2
1 21200 2
1 21201 2
1 21202 4
1 21203 4
1 21204 2
1 21205 1
